Record_ID,Execution_Time_Minutes,Messages_Sent,Memory_Usage_MB,CPU_Utilization_Percent,Error_Count
AAI-04713,22.5,476,2331.0,33.7,0
AAI-04714,51.3,218,817.5,20.3,0
AAI-04715,32.5,245,3411.0,14.8,1
AAI-04716,104.7,119,2729.4,37.5,0
AAI-04717,10.4,356,2213.5,25.7,0
AAI-04718,44.5,293,2236.7,82.1,1
AAI-04719,15.3,40,1243.9,57.6,0
AAI-04720,103.4,343,1915.4,87.2,4
AAI-04721,107.3,419,1476.6,28.1,0
AAI-04722,13.1,168,1382.7,61.8,3
AAI-04723,44.5,238,3758.4,60.0,3
AAI-04724,28.3,76,1816.1,82.5,0
AAI-04725,77.3,83,203.9,75.6,0
AAI-04726,83.4,279,1257.4,22.3,1
AAI-04727,40.4,399,3364.2,48.8,0
AAI-04728,52.5,25,728.5,55.1,2
AAI-04729,13.2,344,2607.6,74.0,4
AAI-04730,99.1,428,3949.0,56.6,0
AAI-04731,75.5,51,271.4,86.4,0
AAI-04732,19.3,260,3407.7,88.9,0
AAI-04733,95.9,281,3978.5,37.6,0
AAI-04734,14.6,22,2936.0,84.2,3
AAI-04735,77.7,425,4000.8,46.0,0
AAI-04736,57.9,428,3676.4,20.9,1
AAI-04737,37.2,293,537.5,52.6,1
AAI-04738,99.1,206,3729.0,64.0,0
AAI-04739,9.4,281,2708.2,94.3,0
AAI-04740,108.2,307,2998.4,11.9,0
AAI-04741,105.9,143,3467.0,29.5,0
AAI-04742,116.6,186,3503.4,93.1,0
AAI-04743,21.4,292,3910.4,72.2,0
AAI-04744,44.1,232,2859.1,61.6,0
AAI-04745,99.7,223,2118.7,12.3,0
AAI-04746,30.2,317,2666.3,76.6,1
AAI-04747,20.1,215,3264.4,85.3,0
AAI-04748,53.5,252,3230.7,96.5,0
AAI-04749,118.9,18,3426.5,33.3,0
AAI-04750,27.5,182,2690.7,75.8,1
AAI-04751,41.9,47,3315.1,76.2,0
AAI-04752,109.6,270,723.5,71.8,1
AAI-04753,68.6,318,1090.6,26.4,0
AAI-04754,119.8,94,3877.9,50.6,3
AAI-04755,108.3,263,2646.5,41.8,0
AAI-04756,43.5,122,2916.9,14.6,0
AAI-04757,99.0,271,2619.7,46.4,0
AAI-04758,52.9,298,3738.8,85.2,1
AAI-04759,73.2,161,3550.0,18.9,0
AAI-04760,40.3,408,1653.4,95.8,2
AAI-04761,16.9,359,743.3,57.5,0
AAI-04762,117.9,241,527.0,33.1,0
AAI-04763,15.7,276,142.1,53.0,1
AAI-04764,15.2,110,1277.1,25.2,0
AAI-04765,92.5,192,1833.4,50.1,0
AAI-04766,98.6,185,3126.2,30.1,2
AAI-04767,44.8,259,983.8,36.1,1
AAI-04768,114.2,230,3196.9,32.4,0
AAI-04769,62.9,12,1393.0,18.9,1
AAI-04770,80.8,17,2862.7,65.6,0
AAI-04771,30.9,353,3326.4,63.8,0
AAI-04772,14.6,334,3960.9,53.2,0
AAI-04773,31.7,24,1366.8,14.7,1
AAI-04774,88.4,136,3296.6,69.9,4
AAI-04775,41.9,395,3688.1,21.0,0
AAI-04776,31.2,102,2664.6,63.0,0
AAI-04777,50.8,381,3071.9,67.2,0
AAI-04778,114.2,466,1700.9,49.5,0
AAI-04779,97.6,190,2879.8,61.0,1
AAI-04780,79.4,342,2893.0,12.1,0
AAI-04781,40.2,426,2891.4,15.2,3
AAI-04782,103.7,230,2773.3,71.5,1
AAI-04783,98.2,323,3336.5,76.2,0
AAI-04784,61.1,308,3201.6,12.7,0
AAI-04785,66.7,482,2542.9,21.7,0
AAI-04786,109.3,41,1958.2,87.8,0
AAI-04787,20.4,257,3334.3,63.5,0
AAI-04788,84.6,14,132.5,48.9,1
AAI-04789,63.9,286,326.3,62.0,0
AAI-04790,86.8,258,723.6,98.7,0
AAI-04791,75.1,202,3032.2,33.1,1
AAI-04792,105.5,453,1124.7,11.6,0
AAI-04793,35.7,270,2478.6,30.1,2
AAI-04794,57.1,286,1864.5,35.6,1
AAI-04795,50.1,163,1945.6,33.8,0
AAI-04796,16.6,341,369.4,80.2,0
AAI-04797,30.4,343,2177.6,13.1,0
AAI-04798,118.8,134,1912.3,47.9,0
AAI-04799,13.3,124,3700.1,61.2,0
AAI-04800,93.1,15,3177.0,88.1,0
AAI-04801,24.1,210,2655.9,28.0,0
AAI-04802,50.4,54,1347.5,71.6,0
AAI-04803,89.8,188,1303.1,70.1,0
AAI-04804,9.1,123,1391.7,26.5,0
AAI-04805,113.2,42,3539.7,42.4,0
AAI-04806,85.3,275,2331.6,73.3,0
AAI-04807,48.0,139,424.9,21.8,0
AAI-04808,42.2,468,3886.0,10.4,2
AAI-04809,55.8,497,950.1,70.4,0
AAI-04810,30.3,185,1379.2,43.0,0
AAI-04811,119.0,456,4070.6,49.8,0
AAI-04812,101.4,216,1930.2,21.6,1
AAI-04813,13.7,444,3676.2,39.7,0
AAI-04814,103.2,99,2389.2,10.7,0
AAI-04815,17.8,74,675.4,28.0,2
AAI-04816,111.9,348,1669.6,90.2,2
AAI-04817,25.3,332,2903.8,44.0,0
AAI-04818,25.0,389,3719.4,27.0,0
AAI-04819,73.2,157,2894.9,27.3,1
AAI-04820,5.5,309,3141.1,81.7,0
AAI-04821,13.9,467,3124.6,96.6,0
AAI-04822,32.8,169,718.2,60.0,0
AAI-04823,33.2,353,1088.3,73.0,1
AAI-04824,8.5,58,1203.9,49.7,0
AAI-04825,60.9,418,1906.4,51.3,0
AAI-04826,55.8,480,1912.5,74.9,0
AAI-04827,60.3,256,2603.5,62.1,3
AAI-04828,56.0,78,1561.2,52.0,0
AAI-04829,52.6,403,2916.0,98.6,0
AAI-04830,53.1,23,2552.1,54.4,0
AAI-04831,93.0,375,1087.7,44.3,0
AAI-04832,24.0,455,2145.9,97.1,1
AAI-04833,58.4,133,996.9,11.7,0
AAI-04834,24.5,21,309.6,37.9,0
AAI-04835,113.9,386,1523.4,11.3,0
AAI-04836,48.9,348,3865.9,68.7,0
AAI-04837,100.2,83,2806.4,44.5,0
AAI-04838,74.4,356,192.7,60.3,1
AAI-04839,90.5,111,368.6,64.5,0
AAI-04840,11.8,437,339.5,26.1,0
AAI-04841,28.0,112,2545.1,21.2,0
AAI-04842,30.1,104,511.2,55.3,0
AAI-04843,22.4,406,379.1,63.3,0
AAI-04844,117.6,257,2624.4,35.5,1
AAI-04845,81.0,350,911.4,60.3,0
AAI-04846,117.3,163,1685.8,20.9,2
AAI-04847,14.8,379,3084.4,39.6,0
AAI-04848,114.3,11,2005.5,44.2,0
AAI-04849,87.1,484,3417.9,86.4,0
AAI-04850,30.0,298,3851.1,83.0,0
AAI-04851,30.5,445,1647.9,10.2,0
AAI-04852,41.6,121,865.1,20.7,0
AAI-04853,113.0,346,516.6,85.4,0
AAI-04854,56.6,326,1282.1,73.9,2
AAI-04855,23.9,252,2105.2,66.6,0
AAI-04856,14.7,377,3228.5,76.4,0
AAI-04857,45.3,496,1073.3,69.0,0
AAI-04858,119.6,358,3985.3,70.6,0
AAI-04859,65.0,401,1673.5,50.8,0
AAI-04860,6.4,290,3438.8,50.4,0
AAI-04861,58.1,460,3046.4,80.1,0
AAI-04862,88.7,341,1909.0,36.7,1
AAI-04863,116.2,459,2480.9,11.6,0
AAI-04864,99.7,125,4049.0,49.5,0
AAI-04865,27.2,256,312.1,88.3,0
AAI-04866,39.9,462,1796.1,39.4,0
AAI-04867,90.6,45,1019.6,28.2,2
AAI-04868,114.4,139,1491.0,39.8,4
AAI-04869,13.1,85,1273.3,38.7,0
AAI-04870,57.9,129,931.4,33.2,0
AAI-04871,116.4,44,1005.3,52.8,0
AAI-04872,43.2,363,394.5,87.6,1
AAI-04873,103.7,104,2608.6,10.6,0
AAI-04874,113.8,114,1281.1,54.3,0
AAI-04875,76.8,411,1431.5,45.9,0
AAI-04876,21.9,204,3059.5,22.3,0
AAI-04877,91.3,72,322.3,58.8,3
AAI-04878,118.5,59,1954.4,52.1,1
AAI-04879,59.3,22,840.3,97.7,2
AAI-04880,77.9,132,1111.3,40.5,0
AAI-04881,114.9,268,884.8,77.5,3
AAI-04882,86.8,52,2634.4,44.9,1
AAI-04883,16.7,380,138.7,68.1,1
AAI-04884,113.2,250,303.3,68.4,0
AAI-04885,10.1,213,382.6,22.9,1
AAI-04886,77.0,483,3983.4,95.4,0
AAI-04887,38.8,113,2351.2,70.3,0
AAI-04888,56.3,204,1196.9,33.4,1
AAI-04889,77.7,146,625.8,36.7,0
AAI-04890,55.0,226,1978.8,52.9,0
AAI-04891,22.8,222,1597.6,24.0,0
AAI-04892,11.1,295,3805.7,50.8,0
AAI-04893,16.8,497,3593.3,51.2,1
AAI-04894,95.0,262,2713.0,91.8,0
AAI-04895,29.9,258,1353.0,62.8,2
AAI-04896,54.3,495,3345.6,34.6,1
AAI-04897,14.7,194,1059.8,94.3,1
AAI-04898,24.1,357,3010.3,11.6,0
AAI-04899,119.8,312,880.4,37.0,3
AAI-04900,80.6,112,997.7,86.8,0
AAI-04901,18.8,129,266.2,19.6,0
AAI-04902,44.1,90,2877.3,56.6,0
AAI-04903,36.9,251,371.7,41.5,0
AAI-04904,5.6,265,1460.0,97.6,1
AAI-04905,99.3,203,3307.2,84.8,0
AAI-04906,7.9,148,1706.4,52.4,0
AAI-04907,93.1,286,426.0,35.0,0
AAI-04908,114.9,277,1769.7,36.1,1
AAI-04909,105.8,73,3993.3,21.1,2
AAI-04910,54.3,373,2295.6,78.2,0
AAI-04911,118.8,62,327.6,39.3,1
AAI-04912,35.4,20,3119.3,26.5,1
AAI-04913,106.1,44,183.8,40.7,0
AAI-04914,74.7,118,841.1,12.8,0
AAI-04915,101.4,379,635.7,56.2,0
AAI-04916,97.6,376,2701.6,70.1,0
AAI-04917,91.7,109,1846.1,82.8,2
AAI-04918,40.4,254,2950.4,94.8,0
AAI-04919,97.8,298,935.5,50.4,0
AAI-04920,103.1,421,1531.6,92.0,0
AAI-04921,78.6,252,495.4,79.7,0
AAI-04922,30.3,387,2280.4,39.5,0
AAI-04923,61.2,16,925.9,93.8,2
AAI-04924,72.4,185,1283.7,32.0,0
AAI-04925,100.7,472,1523.5,66.5,0
AAI-04926,25.7,26,3643.5,28.2,0
AAI-04927,45.2,216,3132.0,49.9,0
AAI-04928,16.5,240,728.6,74.3,0
AAI-04929,66.9,177,3696.9,46.7,1
AAI-04930,30.1,451,1898.2,54.5,3
AAI-04931,104.2,299,2248.5,82.5,0
AAI-04932,26.4,428,3567.4,41.7,0
AAI-04933,50.0,29,1430.2,37.2,2
AAI-04934,100.3,279,3676.4,20.3,3
AAI-04935,117.2,482,2523.4,64.1,3
AAI-04936,69.7,403,1958.4,51.7,0
AAI-04937,94.2,368,622.7,41.0,0
AAI-04938,47.5,372,3945.8,93.6,0
AAI-04939,89.9,478,3313.9,32.4,0
AAI-04940,24.4,487,3124.0,56.4,2
AAI-04941,13.3,68,1762.0,47.4,0
AAI-04942,105.6,302,3939.8,70.0,0
AAI-04943,27.0,495,1790.0,87.9,0
AAI-04944,29.1,152,3576.7,48.8,0
AAI-04945,9.1,354,1657.8,60.0,3
AAI-04946,11.7,420,2068.8,56.4,1
AAI-04947,94.7,291,992.2,84.1,0
AAI-04948,96.8,116,3367.1,68.1,0
AAI-04949,38.4,61,3929.4,77.7,0
AAI-04950,35.2,420,1086.7,16.2,0
AAI-04951,11.6,104,3947.1,81.7,1
AAI-04952,101.2,490,2464.0,57.0,0
AAI-04953,32.2,341,2792.5,32.8,0
AAI-04954,60.4,462,1561.0,96.7,0
AAI-04955,61.7,87,2903.3,73.9,0
AAI-04956,60.1,397,1988.4,83.9,1
AAI-04957,16.2,414,3157.7,48.8,0
AAI-04958,71.2,451,1585.7,24.6,0
AAI-04959,44.4,188,1378.8,18.2,0
AAI-04960,107.9,182,3367.0,70.3,0
AAI-04961,20.3,32,1367.2,57.2,0
AAI-04962,93.6,384,3819.9,73.9,0
AAI-04963,46.8,172,1837.1,64.2,0
AAI-04964,91.4,158,734.9,57.4,0
AAI-04965,51.7,376,2327.2,70.4,2
AAI-04966,43.0,422,2511.5,50.9,3
AAI-04967,73.0,258,501.4,76.1,0
AAI-04968,104.4,491,1421.7,71.7,0
AAI-04969,45.1,242,1645.2,12.4,2
AAI-04970,43.7,284,840.5,96.8,0
AAI-04971,65.9,175,2846.7,19.2,0
AAI-04972,63.3,362,2988.3,57.2,0
AAI-04973,75.1,491,3894.0,79.1,0
AAI-04974,19.7,352,1962.5,21.9,0
AAI-04975,20.9,372,1959.0,94.5,0
AAI-04976,14.0,23,595.5,24.9,0
AAI-04977,114.0,148,3636.4,43.9,2
AAI-04978,15.9,77,3419.1,19.9,0
AAI-04979,84.6,352,3995.2,95.9,2
AAI-04980,35.1,423,2178.7,78.2,2
AAI-04981,82.4,405,2070.5,78.7,0
AAI-04982,40.0,343,3919.8,14.5,2
AAI-04983,97.2,234,1271.9,41.2,2
AAI-04984,115.2,333,1057.1,94.4,0
AAI-04985,21.6,232,688.0,58.6,0
AAI-04986,108.6,114,3980.5,89.0,0
AAI-04987,120.0,315,2094.3,66.9,0
AAI-04988,42.2,53,435.9,58.4,1
AAI-04989,22.7,197,135.2,60.1,1
AAI-04990,78.3,99,1701.1,77.4,0
AAI-04991,66.7,321,1325.6,13.9,0
AAI-04992,21.0,350,3705.3,39.9,1
AAI-04993,114.5,66,2512.5,12.5,1
AAI-04994,43.6,131,3544.4,43.6,0
AAI-04995,76.7,134,1131.7,96.1,0
AAI-04996,54.9,37,2404.0,49.1,1
AAI-04997,98.1,186,2842.7,68.7,0
AAI-04998,54.6,277,1189.2,88.0,0
AAI-04999,91.6,414,2491.6,34.8,0
AAI-05000,31.0,198,3461.6,25.1,0
AAI-05001,17.3,143,3793.1,16.6,0
AAI-05002,8.1,238,1059.5,82.0,0
AAI-05003,103.9,410,1630.3,86.4,0
AAI-05004,12.1,168,1999.8,62.9,0
AAI-05005,106.0,116,3246.5,54.6,0
AAI-05006,70.1,308,306.7,63.8,0
AAI-05007,96.7,121,677.2,51.3,0
AAI-05008,82.9,298,1707.0,32.0,0
AAI-05009,22.1,203,1633.4,81.4,0
AAI-05010,23.1,145,2965.4,64.4,0
AAI-05011,65.0,420,1407.7,32.0,0
AAI-05012,83.6,256,1135.4,25.2,0
AAI-05013,15.1,98,2079.2,12.7,0
AAI-05014,84.1,170,1691.9,47.3,0
AAI-05015,89.8,395,3744.2,96.9,2
AAI-05016,56.0,217,4089.6,48.1,0
AAI-05017,83.9,84,3494.3,83.8,1
AAI-05018,105.9,164,1006.3,12.3,0
AAI-05019,105.9,102,2445.1,45.0,0
AAI-05020,39.2,144,1505.4,46.7,0
AAI-05021,44.0,318,3317.5,86.2,0
AAI-05022,52.4,167,2382.6,28.8,1
AAI-05023,98.8,280,2215.2,17.6,0
AAI-05024,94.8,46,3475.3,45.7,1
AAI-05025,65.7,482,1830.2,58.2,0
AAI-05026,40.2,329,586.0,94.5,1
AAI-05027,8.0,14,1260.2,76.3,2
AAI-05028,45.6,420,3984.8,70.4,0
AAI-05029,50.3,344,3592.5,92.5,0
AAI-05030,78.2,441,3359.6,54.7,0
AAI-05031,26.5,174,4019.6,77.1,0
AAI-05032,60.0,424,1686.3,61.4,0
AAI-05033,49.4,416,2223.8,28.7,0
AAI-05034,14.2,446,2329.9,82.4,0
AAI-05035,55.0,331,1502.6,66.3,1
AAI-05036,90.8,127,3793.9,25.6,0
AAI-05037,74.8,287,3885.0,24.7,0
AAI-05038,107.8,433,3249.8,41.5,0
AAI-05039,71.7,21,3032.7,18.6,0
AAI-05040,6.9,355,1190.2,33.6,0
AAI-05041,69.2,58,883.0,59.2,0
AAI-05042,39.0,368,807.6,80.0,1
AAI-05043,61.8,224,1836.3,90.5,0
AAI-05044,115.6,322,3645.0,89.5,1
AAI-05045,40.4,127,1564.5,19.2,0
AAI-05046,43.9,213,1498.6,70.5,0
AAI-05047,19.4,117,785.9,97.6,0
AAI-05048,61.6,20,1131.5,16.1,0
AAI-05049,34.1,302,568.3,96.1,1
AAI-05050,14.6,350,2658.1,81.5,0
AAI-05051,83.6,354,569.0,29.1,0
AAI-05052,56.0,409,2577.2,77.4,0
AAI-05053,96.3,470,1350.2,30.5,2
AAI-05054,41.6,170,3537.1,20.2,2
AAI-05055,39.0,465,2008.8,51.8,0
AAI-05056,31.9,70,2926.9,19.2,0
AAI-05057,104.2,300,902.1,52.2,0
AAI-05058,83.0,414,250.2,49.0,2
AAI-05059,67.3,415,1108.0,85.3,2
AAI-05060,93.3,105,2490.4,39.7,0
AAI-05061,57.7,228,3748.8,31.6,0
AAI-05062,51.5,97,3658.6,65.6,1
AAI-05063,100.0,215,1362.2,13.4,0
AAI-05064,115.7,326,3880.2,27.7,0
AAI-05065,102.6,104,3320.5,66.6,2
AAI-05066,21.2,331,834.4,78.3,4
AAI-05067,95.5,248,2950.6,64.1,0
AAI-05068,27.1,458,1198.0,35.8,0
AAI-05069,23.0,12,1548.8,72.9,1
AAI-05070,44.8,136,2520.3,13.5,0
AAI-05071,60.5,269,2060.8,63.9,1
AAI-05072,67.8,248,3710.2,47.1,0
AAI-05073,50.1,395,1222.4,82.7,0
AAI-05074,39.2,194,2781.2,27.5,0
AAI-05075,86.2,65,908.4,45.0,0
AAI-05076,16.6,276,992.9,42.4,0
AAI-05077,78.4,431,271.3,45.7,2
AAI-05078,83.3,91,293.0,50.2,3
AAI-05079,81.7,238,2640.9,13.6,0
AAI-05080,42.3,347,1766.2,25.7,0
AAI-05081,12.3,392,3750.4,94.1,0
AAI-05082,85.5,389,3549.2,89.8,0
AAI-05083,81.9,162,1944.9,74.0,1
AAI-05084,33.3,373,2621.7,78.0,0
AAI-05085,71.1,186,1712.5,83.5,0
AAI-05086,68.4,325,1116.1,56.3,2
AAI-05087,102.3,275,3505.3,44.8,0
AAI-05088,111.7,68,1592.3,91.2,0
AAI-05089,89.3,481,568.0,84.0,0
AAI-05090,103.6,196,1565.9,13.8,4
AAI-05091,12.7,32,3973.2,57.9,0
AAI-05092,116.7,244,3920.6,19.3,4
AAI-05093,64.5,390,3529.2,24.0,2
AAI-05094,103.9,403,3795.3,87.8,0
AAI-05095,23.1,340,545.4,29.1,1
AAI-05096,63.3,156,917.7,34.2,0
AAI-05097,60.1,97,733.2,36.7,0
AAI-05098,98.0,31,2037.1,47.0,0
AAI-05099,57.3,433,2174.9,87.9,3
AAI-05100,9.7,366,1154.3,75.1,1
AAI-05101,9.5,399,2787.1,26.1,0
AAI-05102,62.1,321,3987.2,88.4,3
AAI-05103,60.1,201,1678.3,91.7,0
AAI-05104,69.1,211,3736.2,54.4,0
AAI-05105,98.5,387,1551.2,85.9,0
AAI-05106,23.5,252,1479.1,94.0,1
AAI-05107,72.6,227,3229.4,45.2,1
AAI-05108,65.1,137,2534.3,44.4,0
AAI-05109,45.9,51,2964.0,95.3,0
AAI-05110,116.2,419,1834.3,41.3,1
AAI-05111,114.4,155,3404.8,95.7,0
AAI-05112,37.2,193,2780.3,29.8,0
AAI-05113,104.6,279,3024.3,10.7,0
AAI-05114,44.7,354,307.0,40.9,3
AAI-05115,79.9,65,3833.3,73.4,0
AAI-05116,59.8,210,3372.8,16.9,0
AAI-05117,21.3,63,532.5,66.2,2
AAI-05118,24.4,371,2911.9,18.8,0
AAI-05119,84.4,403,1776.3,30.1,0
AAI-05120,81.5,67,162.4,57.2,0
AAI-05121,53.8,415,1363.1,74.2,0
AAI-05122,50.7,297,2424.6,16.1,0
AAI-05123,77.6,450,3236.7,88.2,0
AAI-05124,43.7,87,2677.1,37.0,0
AAI-05125,45.1,217,3513.4,84.7,1
AAI-05126,89.5,71,1851.7,20.0,0
AAI-05127,93.7,146,251.9,74.6,1
AAI-05128,96.5,417,1913.1,76.9,0
AAI-05129,29.1,218,976.2,40.7,1
AAI-05130,72.3,424,1970.4,79.6,1
AAI-05131,33.4,439,1136.7,80.8,0
AAI-05132,27.4,343,2595.5,23.3,1
AAI-05133,104.8,351,3089.0,95.1,0
AAI-05134,83.2,418,875.3,53.3,0
AAI-05135,118.1,63,168.5,93.2,1
AAI-05136,117.2,167,1699.7,73.5,0
AAI-05137,103.2,154,358.0,80.6,0
AAI-05138,12.5,28,3877.3,78.8,0
AAI-05139,96.0,124,3043.4,29.7,2
AAI-05140,91.0,116,710.4,92.5,0
AAI-05141,118.3,259,737.4,26.2,0
AAI-05142,72.6,164,2838.0,46.5,0
AAI-05143,118.3,211,583.8,13.2,1
AAI-05144,69.1,224,494.0,82.3,0
AAI-05145,8.9,88,2447.6,51.2,0
AAI-05146,107.6,314,1224.8,55.3,0
AAI-05147,24.7,258,2070.0,39.1,0
AAI-05148,5.6,390,3531.7,16.0,3
AAI-05149,108.5,263,481.0,12.1,2
AAI-05150,83.0,397,4028.2,10.6,2
AAI-05151,101.9,472,1983.1,43.9,2
AAI-05152,89.7,49,1965.8,49.1,2
AAI-05153,116.3,67,3328.4,95.1,1
AAI-05154,64.7,87,2861.7,75.3,0
AAI-05155,32.7,484,324.2,45.9,0
AAI-05156,104.1,344,1682.4,57.1,0
AAI-05157,26.4,217,3556.9,46.3,0
AAI-05158,75.9,20,3107.8,84.2,0
AAI-05159,93.4,101,2844.1,11.7,0
AAI-05160,55.4,402,1470.0,16.0,0
AAI-05161,15.4,426,1988.6,56.9,0
AAI-05162,82.6,219,1740.9,61.8,0
AAI-05163,102.5,239,1337.6,80.3,0
AAI-05164,60.7,475,1520.4,38.5,1
AAI-05165,28.8,346,696.7,59.3,2
AAI-05166,38.2,491,2929.7,82.3,0
AAI-05167,30.3,266,1939.3,56.5,0
AAI-05168,79.7,390,2521.4,55.1,0
AAI-05169,82.2,370,3858.0,22.2,0
AAI-05170,72.4,200,3592.8,10.3,4
AAI-05171,12.4,399,1225.9,18.5,0
AAI-05172,21.7,112,2213.7,63.0,0
AAI-05173,63.0,26,730.2,57.0,0
AAI-05174,64.8,381,2433.2,18.7,2
AAI-05175,68.1,425,1023.9,11.0,0
AAI-05176,67.6,397,1097.6,22.6,2
AAI-05177,17.5,304,3842.3,40.6,0
AAI-05178,115.5,110,537.0,37.8,0
AAI-05179,57.1,128,925.8,20.4,0
AAI-05180,64.3,259,3495.0,73.4,0
AAI-05181,88.9,310,3829.7,27.0,0
AAI-05182,72.4,32,627.2,72.1,2
AAI-05183,10.0,110,605.9,24.6,0
AAI-05184,100.4,142,2596.6,92.8,0
AAI-05185,92.6,47,652.5,53.2,2
AAI-05186,60.6,362,2835.2,16.9,0
AAI-05187,50.9,291,1504.1,73.4,0
AAI-05188,28.6,266,3194.5,91.1,0
AAI-05189,41.3,416,3731.7,67.4,1
AAI-05190,59.3,75,3035.6,49.7,0
AAI-05191,12.4,131,506.9,39.6,1
AAI-05192,64.1,208,2497.4,40.6,1
AAI-05193,119.5,406,3987.1,83.8,0
AAI-05194,73.0,482,1464.1,60.5,1
AAI-05195,96.9,317,1897.1,82.2,0
AAI-05196,30.8,438,2965.4,50.5,0
AAI-05197,83.7,398,2078.3,32.5,2
AAI-05198,39.3,417,2805.2,74.3,1
AAI-05199,43.0,426,1411.9,67.7,4
AAI-05200,51.5,313,305.9,51.8,0
AAI-05201,68.0,94,1863.4,54.5,1
AAI-05202,106.3,475,1577.6,95.6,0
AAI-05203,18.4,172,1702.1,91.0,0
AAI-05204,72.4,83,2645.1,78.7,3
AAI-05205,37.9,303,3655.2,53.3,2
AAI-05206,81.3,425,2553.2,21.3,0
AAI-05207,117.4,157,1862.8,76.4,0
AAI-05208,46.5,281,3510.8,30.9,0
AAI-05209,90.0,158,283.0,67.6,1
AAI-05210,69.1,296,3215.0,41.6,0
AAI-05211,47.1,190,512.9,44.7,0
AAI-05212,64.6,125,2984.0,40.6,0
AAI-05213,30.1,280,1905.9,33.7,1
AAI-05214,115.6,242,2285.1,92.5,0
AAI-05215,75.7,234,819.4,85.4,3
AAI-05216,18.8,363,1414.2,70.0,0
AAI-05217,30.6,272,219.5,31.2,0
AAI-05218,92.4,395,342.0,15.1,0
AAI-05219,36.2,325,3789.6,53.7,0
AAI-05220,13.2,455,3845.7,58.6,0
AAI-05221,6.6,315,2654.3,46.7,1
AAI-05222,71.0,343,4055.5,48.9,0
AAI-05223,100.6,288,528.5,85.8,0
AAI-05224,82.4,204,3691.9,82.6,0
AAI-05225,64.9,292,3017.7,23.1,0
AAI-05226,8.9,303,1112.6,13.1,0
AAI-05227,86.5,384,2484.3,25.5,0
AAI-05228,38.9,46,3577.4,20.4,0
AAI-05229,119.9,465,392.1,24.0,0
AAI-05230,109.8,87,3410.1,67.6,0
AAI-05231,57.7,97,2604.1,73.6,0
AAI-05232,92.5,357,1920.4,87.6,0
AAI-05233,71.8,381,2949.7,24.7,0
AAI-05234,13.0,334,3537.7,42.3,0
AAI-05235,69.9,410,3070.7,58.0,4
AAI-05236,8.4,30,1022.8,95.4,0
AAI-05237,20.2,447,457.1,37.9,0
AAI-05238,78.6,341,2611.0,30.2,2
AAI-05239,114.9,497,708.3,87.2,0
AAI-05240,77.0,323,1281.7,46.7,2
AAI-05241,68.0,292,2807.6,21.4,0
AAI-05242,96.4,313,171.4,67.7,0
AAI-05243,106.6,461,3482.2,13.1,0
AAI-05244,97.5,50,1978.0,84.0,0
AAI-05245,83.0,55,3885.9,64.5,0
AAI-05246,56.7,110,2920.0,50.6,4
AAI-05247,93.2,434,3723.7,31.7,0
AAI-05248,42.2,438,1184.0,11.4,4
AAI-05249,92.9,500,2836.2,26.2,1
AAI-05250,79.8,227,2149.1,34.1,0
AAI-05251,12.4,366,1619.7,66.2,0
AAI-05252,22.6,483,2238.9,71.4,1
AAI-05253,60.6,279,4087.4,71.6,1
AAI-05254,61.7,234,644.6,85.7,3
AAI-05255,60.3,447,2609.7,35.4,1
AAI-05256,14.1,449,3141.2,12.6,0
AAI-05257,114.0,394,3566.6,39.5,0
AAI-05258,8.5,257,3939.4,44.5,0
AAI-05259,90.7,338,2251.8,50.9,0
AAI-05260,107.8,52,2384.0,51.2,0
AAI-05261,103.4,231,3985.5,42.8,0
AAI-05262,82.0,171,1486.2,78.1,2
AAI-05263,119.3,181,2994.5,35.8,1
AAI-05264,33.6,499,1643.9,35.8,0
AAI-05265,62.6,33,515.4,36.2,0
AAI-05266,18.4,40,1513.8,60.6,0
AAI-05267,110.9,97,2833.6,19.7,3
AAI-05268,32.1,125,3720.8,25.3,0
AAI-05269,54.6,34,674.7,60.0,1
AAI-05270,48.8,307,160.8,83.1,1
AAI-05271,65.8,462,3559.7,45.1,2
AAI-05272,99.4,373,2013.3,61.7,0
AAI-05273,95.4,86,1683.6,22.9,1
AAI-05274,74.7,489,3505.9,49.7,1
AAI-05275,76.8,426,230.7,11.1,0
AAI-05276,17.4,350,574.0,59.0,0
AAI-05277,10.5,417,3509.5,92.3,2
AAI-05278,111.4,195,635.8,17.2,0
AAI-05279,102.4,366,2241.2,58.2,0
AAI-05280,111.5,26,1882.0,15.0,0
AAI-05281,103.4,322,2441.2,45.1,1
AAI-05282,31.5,242,3807.2,95.4,0
AAI-05283,17.5,45,2907.2,72.8,0
AAI-05284,74.1,298,1462.3,13.5,1
AAI-05285,100.1,213,2117.8,25.9,0
AAI-05286,39.3,307,2899.0,78.7,0
AAI-05287,79.4,463,2608.3,18.0,2
AAI-05288,119.2,194,3991.2,89.5,1
AAI-05289,73.1,58,1436.8,65.3,1
AAI-05290,45.9,152,308.7,11.6,0
AAI-05291,62.1,47,2939.3,37.9,2
AAI-05292,77.2,310,3559.0,55.1,1
AAI-05293,23.4,372,618.4,12.9,0
AAI-05294,108.2,392,137.5,67.4,1
AAI-05295,63.0,443,247.7,13.6,1
AAI-05296,111.4,158,1278.5,77.5,0
AAI-05297,116.9,32,3794.1,57.1,2
AAI-05298,108.9,415,1604.8,87.2,0
